row_index,campaign,ad_group,row_type,keyword,field,old,new,reason
1106,宮城県＿車内クリーニング,int宮城_通常清掃,kw,車内 ゲロ クリーニング,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
1106,宮城県＿車内クリーニング,int宮城_通常清掃,kw,車内 ゲロ クリーニング,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,宮城県＿車内クリーニング,車 嘔吐 クリーニング,kw,車内 ゲロ クリーニング,Keyword(new),,車内 ゲロ クリーニング | https://carinteriorcleaning.jp/regions/miyagi/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
1112,宮城県＿車内クリーニング,int宮城_通常清掃,kw,車内 嘔吐,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
1112,宮城県＿車内クリーニング,int宮城_通常清掃,kw,車内 嘔吐,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,宮城県＿車内クリーニング,車 嘔吐 クリーニング,kw,車内 嘔吐,Keyword(new),,車内 嘔吐 | https://carinteriorcleaning.jp/regions/miyagi/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
1121,宮城県＿車内クリーニング,int宮城_通常清掃,kw,車内 ゲロ 掃除,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
1121,宮城県＿車内クリーニング,int宮城_通常清掃,kw,車内 ゲロ 掃除,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,宮城県＿車内クリーニング,車 嘔吐 クリーニング,kw,車内 ゲロ 掃除,Keyword(new),,車内 ゲロ 掃除 | https://carinteriorcleaning.jp/regions/miyagi/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
1124,宮城県＿車内クリーニング,int宮城_通常清掃,kw,車 クリーニング 嘔吐,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
1124,宮城県＿車内クリーニング,int宮城_通常清掃,kw,車 クリーニング 嘔吐,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,宮城県＿車内クリーニング,車 嘔吐 クリーニング,kw,車 クリーニング 嘔吐,Keyword(new),,車 クリーニング 嘔吐 | https://carinteriorcleaning.jp/regions/miyagi/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
1126,宮城県＿車内クリーニング,int宮城_通常清掃,kw,車 嘔吐 クリーニング,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
1126,宮城県＿車内クリーニング,int宮城_通常清掃,kw,車 嘔吐 クリーニング,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,宮城県＿車内クリーニング,車 嘔吐 クリーニング,kw,車 嘔吐 クリーニング,Keyword(new),,車 嘔吐 クリーニング | https://carinteriorcleaning.jp/regions/miyagi/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
1127,宮城県＿車内クリーニング,int宮城_通常清掃,kw,シート ベルト 嘔吐 掃除,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
1127,宮城県＿車内クリーニング,int宮城_通常清掃,kw,シート ベルト 嘔吐 掃除,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,宮城県＿車内クリーニング,車 嘔吐 クリーニング,kw,シート ベルト 嘔吐 掃除,Keyword(new),,シート ベルト 嘔吐 掃除 | https://carinteriorcleaning.jp/regions/miyagi/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
1129,宮城県＿車内クリーニング,int宮城_通常清掃,kw,車 ゲロ 掃除,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
1129,宮城県＿車内クリーニング,int宮城_通常清掃,kw,車 ゲロ 掃除,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,宮城県＿車内クリーニング,車 嘔吐 クリーニング,kw,車 ゲロ 掃除,Keyword(new),,車 ゲロ 掃除 | https://carinteriorcleaning.jp/regions/miyagi/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
1133,宮城県＿車内クリーニング,int宮城_通常清掃,kw,車内 嘔吐 臭い 消し,Status,Enabled,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
1133,宮城県＿車内クリーニング,int宮城_通常清掃,kw,車内 嘔吐 臭い 消し,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,宮城県＿車内クリーニング,車 嘔吐 クリーニング,kw,車内 嘔吐 臭い 消し,Keyword(new),,車内 嘔吐 臭い 消し | https://carinteriorcleaning.jp/regions/miyagi/kyuto-cleaning/ | Enabled,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
1134,宮城県＿車内クリーニング,int宮城_通常清掃,kw,車内 吐い た 掃除,Status,Enabled,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
1134,宮城県＿車内クリーニング,int宮城_通常清掃,kw,車内 吐い た 掃除,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,宮城県＿車内クリーニング,車 嘔吐 クリーニング,kw,車内 吐い た 掃除,Keyword(new),,車内 吐い た 掃除 | https://carinteriorcleaning.jp/regions/miyagi/kyuto-cleaning/ | Enabled,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
1157,宮城県＿車内クリーニング,車　 汗,kw,"嘔吐""""灯油""""エアコン",Status,Enabled,Removed,壊れたネガティブをRemoved（分割準備）
1157,宮城県＿車内クリーニング,車　 汗,kw,"嘔吐""""灯油""""エアコン",Comment,,SPLIT_TO:嘔吐/灯油/エアコン,ネガティブ分割メモ
NEW,宮城県＿車内クリーニング,車　 汗,kw,灯油,Keyword(new),,灯油 |  | Enabled,SPLIT_FROM_壊れたネガティブ
1217,宮城県＿車内クリーニング,車　 おもらし,kw,"嘔吐""""灯油""""エアコン",Status,Enabled,Removed,壊れたネガティブをRemoved（分割準備）
1217,宮城県＿車内クリーニング,車　 おもらし,kw,"嘔吐""""灯油""""エアコン",Comment,,SPLIT_TO:嘔吐/灯油/エアコン,ネガティブ分割メモ
NEW,宮城県＿車内クリーニング,車　 おもらし,kw,嘔吐,Keyword(new),,嘔吐 |  | Enabled,SPLIT_FROM_壊れたネガティブ
NEW,宮城県＿車内クリーニング,車　 おもらし,kw,灯油,Keyword(new),,灯油 |  | Enabled,SPLIT_FROM_壊れたネガティブ
NEW,宮城県＿車内クリーニング,車　 おもらし,kw,エアコン,Keyword(new),,エアコン |  | Enabled,SPLIT_FROM_壊れたネガティブ
1218,宮城県＿車内クリーニング,車　 おもらし,kw,車 おもらし,Final URL,https://carinteriorcleaning.jp/regions/miyagi/oshikko/,https://carinteriorcleaning.jp/regions/miyagi/omorashi/,おもらしKWのFinal URLをomorashiへ
1263,宮城県＿車内クリーニング,車シート クリーニング,kw,"嘔吐""""灯油""""エアコン",Status,Enabled,Removed,壊れたネガティブをRemoved（分割準備）
1263,宮城県＿車内クリーニング,車シート クリーニング,kw,"嘔吐""""灯油""""エアコン",Comment,,SPLIT_TO:嘔吐/灯油/エアコン,ネガティブ分割メモ
NEW,宮城県＿車内クリーニング,車シート クリーニング,kw,灯油,Keyword(new),,灯油 |  | Enabled,SPLIT_FROM_壊れたネガティブ
1294,宮城県＿車内クリーニング,車の匂い取り,kw,"嘔吐""""灯油""""エアコン",Status,Enabled,Removed,壊れたネガティブをRemoved（分割準備）
1294,宮城県＿車内クリーニング,車の匂い取り,kw,"嘔吐""""灯油""""エアコン",Comment,,SPLIT_TO:嘔吐/灯油/エアコン,ネガティブ分割メモ
NEW,宮城県＿車内クリーニング,車の匂い取り,kw,灯油,Keyword(new),,灯油 |  | Enabled,SPLIT_FROM_壊れたネガティブ
1405,宮城県＿車内クリーニング,AG_緊急_ペット,kw,車 おもらし シート 洗浄,Final URL,https://carinteriorcleaning.jp/regions/miyagi/oshikko/,https://carinteriorcleaning.jp/regions/miyagi/omorashi/,おもらしKWのFinal URLをomorashiへ
1407,宮城県＿車内クリーニング,AG_緊急_ペット,kw,犬 車 お漏らし 消臭 業者,Final URL,https://carinteriorcleaning.jp/regions/miyagi/oshikko/,https://carinteriorcleaning.jp/regions/miyagi/omorashi/,おもらしKWのFinal URLをomorashiへ
1651,愛知県＿車内クリーニング,int愛知_通常清掃,kw,車 嘔吐 クリーニング 業者,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
1651,愛知県＿車内クリーニング,int愛知_通常清掃,kw,車 嘔吐 クリーニング 業者,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,愛知県＿車内クリーニング,車 嘔吐 クリーニング,kw,車 嘔吐 クリーニング 業者,Keyword(new),,車 嘔吐 クリーニング 業者 | https://carinteriorcleaning.jp/regions/aichi/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
1653,愛知県＿車内クリーニング,int愛知_通常清掃,kw,車内 クリーニング 嘔吐 愛知,Status,Enabled,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
1653,愛知県＿車内クリーニング,int愛知_通常清掃,kw,車内 クリーニング 嘔吐 愛知,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,愛知県＿車内クリーニング,車 嘔吐 クリーニング,kw,車内 クリーニング 嘔吐 愛知,Keyword(new),,車内 クリーニング 嘔吐 愛知 | https://carinteriorcleaning.jp/regions/aichi/kyuto-cleaning/ | Enabled,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
1656,愛知県＿車内クリーニング,int愛知_通常清掃,kw,車内 クリーニング 嘔吐,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
1656,愛知県＿車内クリーニング,int愛知_通常清掃,kw,車内 クリーニング 嘔吐,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,愛知県＿車内クリーニング,車 嘔吐 クリーニング,kw,車内 クリーニング 嘔吐,Keyword(new),,車内 クリーニング 嘔吐 | https://carinteriorcleaning.jp/regions/aichi/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
1660,愛知県＿車内クリーニング,int愛知_通常清掃,kw,車 ゲロ クリーニング,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
1660,愛知県＿車内クリーニング,int愛知_通常清掃,kw,車 ゲロ クリーニング,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,愛知県＿車内クリーニング,車 嘔吐 クリーニング,kw,車 ゲロ クリーニング,Keyword(new),,車 ゲロ クリーニング | https://carinteriorcleaning.jp/regions/aichi/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
1662,愛知県＿車内クリーニング,int愛知_通常清掃,kw,車 嘔吐 臭い 取れ ない,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
1662,愛知県＿車内クリーニング,int愛知_通常清掃,kw,車 嘔吐 臭い 取れ ない,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,愛知県＿車内クリーニング,車 嘔吐 クリーニング,kw,車 嘔吐 臭い 取れ ない,Keyword(new),,車 嘔吐 臭い 取れ ない | https://carinteriorcleaning.jp/regions/aichi/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
1663,愛知県＿車内クリーニング,int愛知_通常清掃,kw,ゲロ 臭い 消し 車,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
1663,愛知県＿車内クリーニング,int愛知_通常清掃,kw,ゲロ 臭い 消し 車,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,愛知県＿車内クリーニング,車 嘔吐 クリーニング,kw,ゲロ 臭い 消し 車,Keyword(new),,ゲロ 臭い 消し 車 | https://carinteriorcleaning.jp/regions/aichi/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
1665,愛知県＿車内クリーニング,int愛知_通常清掃,kw,シート ベルト 嘔吐 臭い,Status,Enabled,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
1665,愛知県＿車内クリーニング,int愛知_通常清掃,kw,シート ベルト 嘔吐 臭い,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,愛知県＿車内クリーニング,車 嘔吐 クリーニング,kw,シート ベルト 嘔吐 臭い,Keyword(new),,シート ベルト 嘔吐 臭い | https://carinteriorcleaning.jp/regions/aichi/kyuto-cleaning/ | Enabled,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
1673,愛知県＿車内クリーニング,int愛知_通常清掃,kw,車内 クリーニング 嘔吐 どこに 頼む,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
1673,愛知県＿車内クリーニング,int愛知_通常清掃,kw,車内 クリーニング 嘔吐 どこに 頼む,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,愛知県＿車内クリーニング,車 嘔吐 クリーニング,kw,車内 クリーニング 嘔吐 どこに 頼む,Keyword(new),,車内 クリーニング 嘔吐 どこに 頼む | https://carinteriorcleaning.jp/regions/aichi/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
1675,愛知県＿車内クリーニング,int愛知_通常清掃,kw,車 吐瀉 物 掃除,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
1675,愛知県＿車内クリーニング,int愛知_通常清掃,kw,車 吐瀉 物 掃除,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,愛知県＿車内クリーニング,車 嘔吐 クリーニング,kw,車 吐瀉 物 掃除,Keyword(new),,車 吐瀉 物 掃除 | https://carinteriorcleaning.jp/regions/aichi/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
1679,愛知県＿車内クリーニング,int愛知_通常清掃,kw,車内 ゲロ クリーニング,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
1679,愛知県＿車内クリーニング,int愛知_通常清掃,kw,車内 ゲロ クリーニング,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,愛知県＿車内クリーニング,車 嘔吐 クリーニング,kw,車内 ゲロ クリーニング,Keyword(new),,車内 ゲロ クリーニング | https://carinteriorcleaning.jp/regions/aichi/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
1685,愛知県＿車内クリーニング,int愛知_通常清掃,kw,車内 嘔吐,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
1685,愛知県＿車内クリーニング,int愛知_通常清掃,kw,車内 嘔吐,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,愛知県＿車内クリーニング,車 嘔吐 クリーニング,kw,車内 嘔吐,Keyword(new),,車内 嘔吐 | https://carinteriorcleaning.jp/regions/aichi/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
1694,愛知県＿車内クリーニング,int愛知_通常清掃,kw,車内 ゲロ 掃除,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
1694,愛知県＿車内クリーニング,int愛知_通常清掃,kw,車内 ゲロ 掃除,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,愛知県＿車内クリーニング,車 嘔吐 クリーニング,kw,車内 ゲロ 掃除,Keyword(new),,車内 ゲロ 掃除 | https://carinteriorcleaning.jp/regions/aichi/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
1697,愛知県＿車内クリーニング,int愛知_通常清掃,kw,車 クリーニング 嘔吐,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
1697,愛知県＿車内クリーニング,int愛知_通常清掃,kw,車 クリーニング 嘔吐,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,愛知県＿車内クリーニング,車 嘔吐 クリーニング,kw,車 クリーニング 嘔吐,Keyword(new),,車 クリーニング 嘔吐 | https://carinteriorcleaning.jp/regions/aichi/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
1699,愛知県＿車内クリーニング,int愛知_通常清掃,kw,車 嘔吐 クリーニング,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
1699,愛知県＿車内クリーニング,int愛知_通常清掃,kw,車 嘔吐 クリーニング,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,愛知県＿車内クリーニング,車 嘔吐 クリーニング,kw,車 嘔吐 クリーニング,Keyword(new),,車 嘔吐 クリーニング | https://carinteriorcleaning.jp/regions/aichi/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
1700,愛知県＿車内クリーニング,int愛知_通常清掃,kw,シート ベルト 嘔吐 掃除,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
1700,愛知県＿車内クリーニング,int愛知_通常清掃,kw,シート ベルト 嘔吐 掃除,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,愛知県＿車内クリーニング,車 嘔吐 クリーニング,kw,シート ベルト 嘔吐 掃除,Keyword(new),,シート ベルト 嘔吐 掃除 | https://carinteriorcleaning.jp/regions/aichi/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
1702,愛知県＿車内クリーニング,int愛知_通常清掃,kw,車 ゲロ 掃除,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
1702,愛知県＿車内クリーニング,int愛知_通常清掃,kw,車 ゲロ 掃除,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,愛知県＿車内クリーニング,車 嘔吐 クリーニング,kw,車 ゲロ 掃除,Keyword(new),,車 ゲロ 掃除 | https://carinteriorcleaning.jp/regions/aichi/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
1706,愛知県＿車内クリーニング,int愛知_通常清掃,kw,車内 嘔吐 臭い 消し,Status,Enabled,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
1706,愛知県＿車内クリーニング,int愛知_通常清掃,kw,車内 嘔吐 臭い 消し,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,愛知県＿車内クリーニング,車 嘔吐 クリーニング,kw,車内 嘔吐 臭い 消し,Keyword(new),,車内 嘔吐 臭い 消し | https://carinteriorcleaning.jp/regions/aichi/kyuto-cleaning/ | Enabled,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
1707,愛知県＿車内クリーニング,int愛知_通常清掃,kw,車内 吐い た 掃除,Status,Enabled,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
1707,愛知県＿車内クリーニング,int愛知_通常清掃,kw,車内 吐い た 掃除,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,愛知県＿車内クリーニング,車 嘔吐 クリーニング,kw,車内 吐い た 掃除,Keyword(new),,車内 吐い た 掃除 | https://carinteriorcleaning.jp/regions/aichi/kyuto-cleaning/ | Enabled,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
1730,愛知県＿車内クリーニング,車　 汗,kw,"嘔吐""""灯油""""エアコン",Status,Enabled,Removed,壊れたネガティブをRemoved（分割準備）
1730,愛知県＿車内クリーニング,車　 汗,kw,"嘔吐""""灯油""""エアコン",Comment,,SPLIT_TO:嘔吐/灯油/エアコン,ネガティブ分割メモ
NEW,愛知県＿車内クリーニング,車　 汗,kw,灯油,Keyword(new),,灯油 |  | Enabled,SPLIT_FROM_壊れたネガティブ
1785,愛知県＿車内クリーニング,車　 おもらし,kw,"嘔吐""""灯油""""エアコン",Status,Enabled,Removed,壊れたネガティブをRemoved（分割準備）
1785,愛知県＿車内クリーニング,車　 おもらし,kw,"嘔吐""""灯油""""エアコン",Comment,,SPLIT_TO:嘔吐/灯油/エアコン,ネガティブ分割メモ
NEW,愛知県＿車内クリーニング,車　 おもらし,kw,嘔吐,Keyword(new),,嘔吐 |  | Enabled,SPLIT_FROM_壊れたネガティブ
NEW,愛知県＿車内クリーニング,車　 おもらし,kw,灯油,Keyword(new),,灯油 |  | Enabled,SPLIT_FROM_壊れたネガティブ
NEW,愛知県＿車内クリーニング,車　 おもらし,kw,エアコン,Keyword(new),,エアコン |  | Enabled,SPLIT_FROM_壊れたネガティブ
1786,愛知県＿車内クリーニング,車　 おもらし,kw,車 おもらし,Final URL,https://carinteriorcleaning.jp/regions/aichi/oshikko/,https://carinteriorcleaning.jp/regions/aichi/omorashi/,おもらしKWのFinal URLをomorashiへ
1834,愛知県＿車内クリーニング,車シート クリーニング,kw,"嘔吐""""灯油""""エアコン",Status,Enabled,Removed,壊れたネガティブをRemoved（分割準備）
1834,愛知県＿車内クリーニング,車シート クリーニング,kw,"嘔吐""""灯油""""エアコン",Comment,,SPLIT_TO:嘔吐/灯油/エアコン,ネガティブ分割メモ
NEW,愛知県＿車内クリーニング,車シート クリーニング,kw,灯油,Keyword(new),,灯油 |  | Enabled,SPLIT_FROM_壊れたネガティブ
1870,愛知県＿車内クリーニング,車の匂い取り,kw,"嘔吐""""灯油""""エアコン",Status,Enabled,Removed,壊れたネガティブをRemoved（分割準備）
1870,愛知県＿車内クリーニング,車の匂い取り,kw,"嘔吐""""灯油""""エアコン",Comment,,SPLIT_TO:嘔吐/灯油/エアコン,ネガティブ分割メモ
NEW,愛知県＿車内クリーニング,車の匂い取り,kw,灯油,Keyword(new),,灯油 |  | Enabled,SPLIT_FROM_壊れたネガティブ
1980,愛知県＿車内クリーニング,AG_緊急_ペット,kw,車 おもらし シート 洗浄,Final URL,https://carinteriorcleaning.jp/regions/aichi/oshikko/,https://carinteriorcleaning.jp/regions/aichi/omorashi/,おもらしKWのFinal URLをomorashiへ
1982,愛知県＿車内クリーニング,AG_緊急_ペット,kw,犬 車 お漏らし 消臭 業者,Final URL,https://carinteriorcleaning.jp/regions/aichi/oshikko/,https://carinteriorcleaning.jp/regions/aichi/omorashi/,おもらしKWのFinal URLをomorashiへ
2243,千葉県＿車内クリーニング,int千葉_通常清掃,kw,車 嘔吐 クリーニング 業者,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
2243,千葉県＿車内クリーニング,int千葉_通常清掃,kw,車 嘔吐 クリーニング 業者,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,千葉県＿車内クリーニング,車 嘔吐 クリーニング,kw,車 嘔吐 クリーニング 業者,Keyword(new),,車 嘔吐 クリーニング 業者 | https://carinteriorcleaning.jp/regions/chiba/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
2245,千葉県＿車内クリーニング,int千葉_通常清掃,kw,車内 クリーニング 嘔吐 千葉,Status,Enabled,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
2245,千葉県＿車内クリーニング,int千葉_通常清掃,kw,車内 クリーニング 嘔吐 千葉,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,千葉県＿車内クリーニング,車 嘔吐 クリーニング,kw,車内 クリーニング 嘔吐 千葉,Keyword(new),,車内 クリーニング 嘔吐 千葉 | https://carinteriorcleaning.jp/regions/chiba/kyuto-cleaning/ | Enabled,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
2248,千葉県＿車内クリーニング,int千葉_通常清掃,kw,車内 クリーニング 嘔吐,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
2248,千葉県＿車内クリーニング,int千葉_通常清掃,kw,車内 クリーニング 嘔吐,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,千葉県＿車内クリーニング,車 嘔吐 クリーニング,kw,車内 クリーニング 嘔吐,Keyword(new),,車内 クリーニング 嘔吐 | https://carinteriorcleaning.jp/regions/chiba/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
2252,千葉県＿車内クリーニング,int千葉_通常清掃,kw,車 ゲロ クリーニング,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
2252,千葉県＿車内クリーニング,int千葉_通常清掃,kw,車 ゲロ クリーニング,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,千葉県＿車内クリーニング,車 嘔吐 クリーニング,kw,車 ゲロ クリーニング,Keyword(new),,車 ゲロ クリーニング | https://carinteriorcleaning.jp/regions/chiba/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
2254,千葉県＿車内クリーニング,int千葉_通常清掃,kw,車 嘔吐 臭い 取れ ない,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
2254,千葉県＿車内クリーニング,int千葉_通常清掃,kw,車 嘔吐 臭い 取れ ない,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,千葉県＿車内クリーニング,車 嘔吐 クリーニング,kw,車 嘔吐 臭い 取れ ない,Keyword(new),,車 嘔吐 臭い 取れ ない | https://carinteriorcleaning.jp/regions/chiba/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
2255,千葉県＿車内クリーニング,int千葉_通常清掃,kw,ゲロ 臭い 消し 車,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
2255,千葉県＿車内クリーニング,int千葉_通常清掃,kw,ゲロ 臭い 消し 車,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,千葉県＿車内クリーニング,車 嘔吐 クリーニング,kw,ゲロ 臭い 消し 車,Keyword(new),,ゲロ 臭い 消し 車 | https://carinteriorcleaning.jp/regions/chiba/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
2257,千葉県＿車内クリーニング,int千葉_通常清掃,kw,シート ベルト 嘔吐 臭い,Status,Enabled,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
2257,千葉県＿車内クリーニング,int千葉_通常清掃,kw,シート ベルト 嘔吐 臭い,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,千葉県＿車内クリーニング,車 嘔吐 クリーニング,kw,シート ベルト 嘔吐 臭い,Keyword(new),,シート ベルト 嘔吐 臭い | https://carinteriorcleaning.jp/regions/chiba/kyuto-cleaning/ | Enabled,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
2265,千葉県＿車内クリーニング,int千葉_通常清掃,kw,車内 クリーニング 嘔吐 どこに 頼む,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
2265,千葉県＿車内クリーニング,int千葉_通常清掃,kw,車内 クリーニング 嘔吐 どこに 頼む,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,千葉県＿車内クリーニング,車 嘔吐 クリーニング,kw,車内 クリーニング 嘔吐 どこに 頼む,Keyword(new),,車内 クリーニング 嘔吐 どこに 頼む | https://carinteriorcleaning.jp/regions/chiba/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
2267,千葉県＿車内クリーニング,int千葉_通常清掃,kw,車 吐瀉 物 掃除,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
2267,千葉県＿車内クリーニング,int千葉_通常清掃,kw,車 吐瀉 物 掃除,Comment,,MOVE_TO:車 嘔吐 クリーニング,移動メモ
NEW,千葉県＿車内クリーニング,車 嘔吐 クリーニング,kw,車 吐瀉 物 掃除,Keyword(new),,車 吐瀉 物 掃除 | https://carinteriorcleaning.jp/regions/chiba/kyuto-cleaning/ | Paused,通常清掃内の嘔吐KWを嘔吐AGへ新規追加
2271,千葉県＿車内クリーニング,int千葉_通常清掃,kw,車内 ゲロ クリーニング,Status,Paused,Removed,通常清掃内の嘔吐KWをRemoved（移動準備）
