Campaign,Ad group,Keyword,Match type,Final URL,Max CPC (JPY),Tier,Region ID,LP slug
沖縄_車内清掃,AG_緊急_ペット,犬 車 お漏らし 消臭 業者,Phrase,https://carinteriorcleaning.jp/regions/okinawa/oshikko/,320,S,okinawa,oshikko
沖縄_車内清掃,AG_緊急_ペット,沖縄 ペット 車内 清掃,Phrase,https://carinteriorcleaning.jp/regions/okinawa/oshikko/,320,S,okinawa,oshikko
沖縄_車内清掃,AG_消臭_口語,車 匂い 消し 業者,Phrase,https://carinteriorcleaning.jp/regions/okinawa/kuruma-nioi-keshi/,280,S,okinawa,kuruma-nioi-keshi
沖縄_車内清掃,AG_消臭_口語,車内 クサイ 消臭,Phrase,https://carinteriorcleaning.jp/regions/okinawa/kuruma-nioi-keshi/,280,S,okinawa,kuruma-nioi-keshi
沖縄_車内清掃,AG_消臭_口語,車 臭い 取れない プロ,Phrase,https://carinteriorcleaning.jp/regions/okinawa/kuruma-nioi-keshi/,280,S,okinawa,kuruma-nioi-keshi
沖縄_車内清掃,AG_消臭_口語,消臭スプレー 効かない 車,Phrase,https://carinteriorcleaning.jp/regions/okinawa/kuruma-nioi-keshi/,280,S,okinawa,kuruma-nioi-keshi
沖縄_車内清掃,AG_消臭_口語,車 芳香剤 臭い 取れない,Phrase,https://carinteriorcleaning.jp/regions/okinawa/kuruma-nioi-keshi/,280,S,okinawa,kuruma-nioi-keshi
沖縄_車内清掃,AG_消臭_口語,沖縄 車内 消臭 出張,Phrase,https://carinteriorcleaning.jp/regions/okinawa/kuruma-nioi-keshi/,280,S,okinawa,kuruma-nioi-keshi
沖縄_車内清掃,AG_消臭_中古車,中古車 タバコ臭 消せない,Phrase,https://carinteriorcleaning.jp/regions/okinawa/chuko-tabako/,300,A,okinawa,chuko-tabako
沖縄_車内清掃,AG_消臭_中古車,中古車 加齢臭 車内,Phrase,https://carinteriorcleaning.jp/regions/okinawa/chuko-tabako/,300,A,okinawa,chuko-tabako
沖縄_車内清掃,AG_消臭_中古車,車 タバコ臭 取れない 業者 出張,Phrase,https://carinteriorcleaning.jp/regions/okinawa/chuko-tabako/,300,A,okinawa,chuko-tabako
沖縄_車内清掃,AG_消臭_中古車,沖縄 中古車 臭い 車内,Phrase,https://carinteriorcleaning.jp/regions/okinawa/chuko-tabako/,300,A,okinawa,chuko-tabako
沖縄_車内清掃,AG_消臭_湿気カビ,車内 カビ臭 取り方 業者,Phrase,https://carinteriorcleaning.jp/regions/okinawa/shanai-nioi/,300,A,okinawa,shanai-nioi
沖縄_車内清掃,AG_消臭_湿気カビ,車 湿気 臭い シート 洗浄,Phrase,https://carinteriorcleaning.jp/regions/okinawa/shanai-nioi/,300,A,okinawa,shanai-nioi
沖縄_車内清掃,AG_消臭_湿気カビ,車 原因不明 臭い 消臭 業者,Phrase,https://carinteriorcleaning.jp/regions/okinawa/shanai-nioi/,300,A,okinawa,shanai-nioi
沖縄_車内清掃,AG_消臭_湿気カビ,車 ペット臭 消臭 プロ 出張,Phrase,https://carinteriorcleaning.jp/regions/okinawa/shanai-nioi/,300,A,okinawa,shanai-nioi
沖縄_車内清掃,AG_消臭_湿気カビ,沖縄 車内 カビ臭,Phrase,https://carinteriorcleaning.jp/regions/okinawa/shanai-nioi/,300,A,okinawa,shanai-nioi
沖縄_車内清掃,AG_消臭_湿気カビ,沖縄 湿気 車内 臭い,Phrase,https://carinteriorcleaning.jp/regions/okinawa/shanai-nioi/,300,A,okinawa,shanai-nioi
沖縄_車内清掃,AG_エアコン_エバポレーター,エバポレーター洗浄 出張,Phrase,https://carinteriorcleaning.jp/regions/okinawa/evaporator-senjo/,400,A,okinawa,evaporator-senjo
沖縄_車内清掃,AG_エアコン_エバポレーター,車 エアコン 酸っぱい 臭い 業者,Phrase,https://carinteriorcleaning.jp/regions/okinawa/evaporator-senjo/,400,A,okinawa,evaporator-senjo
沖縄_車内清掃,AG_エアコン_エバポレーター,カーエアコン カビ臭 エバポレーター,Phrase,https://carinteriorcleaning.jp/regions/okinawa/evaporator-senjo/,400,A,okinawa,evaporator-senjo
沖縄_車内清掃,AG_エアコン_エバポレーター,車 エアコン 臭い 取れない プロ,Phrase,https://carinteriorcleaning.jp/regions/okinawa/evaporator-senjo/,400,A,okinawa,evaporator-senjo
沖縄_車内清掃,AG_エアコン_エバポレーター,車 エアコン 咳 目が痒い 洗浄,Phrase,https://carinteriorcleaning.jp/regions/okinawa/evaporator-senjo/,400,A,okinawa,evaporator-senjo
沖縄_車内清掃,AG_エアコン_エバポレーター,車内クリーニング エバポレーター セット,Phrase,https://carinteriorcleaning.jp/regions/okinawa/evaporator-senjo/,400,A,okinawa,evaporator-senjo
沖縄_車内清掃,AG_エアコン_エバポレーター,沖縄 エアコン 臭い 車,Phrase,https://carinteriorcleaning.jp/regions/okinawa/evaporator-senjo/,400,A,okinawa,evaporator-senjo
沖縄_車内清掃,AG_エアコン_エバポレーター,沖縄 エバポレーター洗浄 出張,Phrase,https://carinteriorcleaning.jp/regions/okinawa/evaporator-senjo/,400,A,okinawa,evaporator-senjo
沖縄_車内清掃,AG_条件_出張,車内クリーニング 即日 出張 当日,Phrase,https://carinteriorcleaning.jp/regions/okinawa/shutchou-senmon/,280,S,okinawa,shutchou-senmon
沖縄_車内清掃,AG_条件_出張,車内清掃 1席 出張,Phrase,https://carinteriorcleaning.jp/regions/okinawa/shutchou-senmon/,280,S,okinawa,shutchou-senmon
沖縄_車内清掃,AG_条件_出張,出張 車内クリーニング おすすめ 業者,Phrase,https://carinteriorcleaning.jp/regions/okinawa/shutchou-senmon/,280,S,okinawa,shutchou-senmon
沖縄_車内清掃,AG_条件_出張,車内清掃 出張 料金 いくら,Phrase,https://carinteriorcleaning.jp/regions/okinawa/shutchou-senmon/,280,S,okinawa,shutchou-senmon
沖縄_車内清掃,AG_条件_出張,沖縄 出張 車内清掃 即日,Phrase,https://carinteriorcleaning.jp/regions/okinawa/shutchou-senmon/,280,S,okinawa,shutchou-senmon
沖縄_車内清掃,AG_条件_出張,沖縄 車内クリーニング 出張,Phrase,https://carinteriorcleaning.jp/regions/okinawa/shutchou-senmon/,280,S,okinawa,shutchou-senmon
沖縄_車内清掃,AG_保険_B2B,車内 嘔吐 保険 適用,Phrase,https://carinteriorcleaning.jp/regions/okinawa/hoken-kyuto/,250,B,okinawa,hoken-kyuto
沖縄_車内清掃,AG_保険_B2B,レンタカー 車内 嘔吐 清掃,Phrase,https://carinteriorcleaning.jp/regions/okinawa/hoken-kyuto/,250,B,okinawa,hoken-kyuto
沖縄_車内清掃,AG_保険_B2B,沖縄 車内 嘔吐 保険,Phrase,https://carinteriorcleaning.jp/regions/okinawa/hoken-kyuto/,250,B,okinawa,hoken-kyuto
沖縄_車内清掃,AG_消臭_湿気カビ,那覇 車内クリーニング 出張,Phrase,https://carinteriorcleaning.jp/regions/okinawa/shanai-nioi/,300,A,okinawa,shanai-nioi
沖縄_車内清掃,AG_消臭_湿気カビ,沖縄本島 車内 清掃,Phrase,https://carinteriorcleaning.jp/regions/okinawa/shanai-nioi/,300,A,okinawa,shanai-nioi
沖縄_車内清掃,AG_消臭_湿気カビ,沖縄 レンタカー 嘔吐 清掃,Phrase,https://carinteriorcleaning.jp/regions/okinawa/shanai-nioi/,300,A,okinawa,shanai-nioi
沖縄_車内清掃,AG_バス_トラック,沖縄 バス 車内 清掃,Phrase,https://carinteriorcleaning.jp/regions/okinawa/bus-senmon/,200,B,okinawa,bus-senmon
